index,key_bom,key_wiki,key_omdb,title,year,budget,gross,revenue,release_date,release_month,release_quarter,release_day_of_the_year,release_week_of_the_year,holiday_season,runtime,mpaa_rating,bom_awards,bom_awards_scr,actor_clean,director_clean,writer_clean,distributor_clean,composer_clean,cinematographer_clean,producer_clean,actor_score,director_score,writer_score,distributor_score,composer_score,cinematographer_score,producer_score
237,b444,w29602,,a place in the sun ,1951,2295304.0,7000000.0,2.049704962828453,2051-08-15 00:00:00,8.0,3.0,227.0,33.0,0.0,,6.0,,0.0,"['Montgomery Clift', 'Elizabeth Taylor', 'Shelley Winters', 'Anne Revere', 'Keefe Brasselle', 'Fred Clark', 'Raymond Burr']",['George Stevens'],"['Harry Brown', 'Michael Wilson']",['Paramount'],['Franz Waxman'],['William Mellor'],"['George Stevens', 'Ivan Moffat ']",13.056324114600049,1.0768375535091521,3.9436685442426795,8.186987636001584,1.5841608308225164,1.4696555978311268,2.921538731987111
238,b448,w30045,,a prairie home companion ,2006,10000000.0,26000000.0,1.6,2006-06-09 00:00:00,6.0,2.0,160.0,23.0,0.0,,3.0,,0.0,"['Woody Harrelson', 'Tommy Lee Jones', 'Garrison Keillor', 'Kevin Kline', 'Lindsay Lohan', 'Virginia Madsen', 'John C. Reilly', 'Maya Rudolph', 'Meryl Streep', 'Lily Tomlin']",['Robert Altman'],['Garrison Keillor'],['Picturehouse'],['Garrison Keillor'],['Edward Lachman'],"['Robert Altman', 'Fisher Stevens']",43.50557001813553,10.275633500591688,1.6,12.966240242686808,1.6,3.842761124243337,2.743830740142706
239,b449,w30063,o1312,a prayer for the dying,1987,6000000.0,1432687.0,-0.7612188333333333,1987-09-11 00:00:00,9.0,3.0,254.0,36.0,1.0,,4.0,,0.0,"['Mickey Rourke', 'Liam Neeson']",['Mike Hodges'],[''],['Samuel Goldwyn'],['Bill Conti'],['Michael Garfath'],['Samuel Goldwyn Jr.'],3.884528468106842,-0.7612188333333333,0.0,3.5445619531435826,11.571190534062426,-0.7612188333333333,-0.7612188333333333
240,b452,,,a prophet (un prophète),,13000000.0,17873691.0,0.3748993076923077,,,,,,,,4.0,Nominated for One Oscar.,1.0,[''],['Jacques Audiard'],[''],['Sony Classics'],[''],['Ellis W. Carter'],[''],0.0,1.3748993076923077,0.0,4.9993868848600265,0.0,5.670261366662787,0.0
241,b460,w31510,,a resurrection ,2013,5000000.0,10730.0,-0.9978540000000001,2013-03-22 00:00:00,3.0,1.0,81.0,11.0,0.0,,4.0,,0.0,"['Mischa Barton', 'Devon Sawa']",[''],[''],['Archstone'],[''],['Jeff Garton'],"['Philip Glasser', 'Brian Hartman', 'Aaron Levine', 'Amanda Jane McBridge', 'Mischa Barton']",0.6216979923913043,0.0,0.0,-0.9978540000000001,0.0,-0.9978540000000001,-4.98927
242,b463,,,a room with a view,,3000000.0,20966644.0,5.9888813333333335,,,,,,,,6.0,"""Nominated for Eight Oscars, Including Three Wins.""",23.0,"['Helena Bonham Carter', 'Judi Dench', 'Maggie Smith']",['James Ivory'],['Ruth Prawer Jhabvala'],['Cinecom'],[''],['Ellis W. Carter'],[''],42.142899704466956,16.87047534386116,17.42237532440476,25.685224705128206,0.0,5.670261366662787,0.0
243,b468,w33003,,a scanner darkly ,2006,8700000.0,7700000.0,-0.11494252873563215,2006-07-07 00:00:00,7.0,3.0,188.0,27.0,1.0,,4.0,,0.0,"['Keanu Reeves', 'Woody Harrelson', 'Winona Ryder']",['Richard Linklater'],[''],['Warner Independent'],['Graham Reynolds'],['Shane F. Kelly'],"['Jennifer Fox', 'John Sloss', 'Jonah Smith', 'Steven Soderbergh', 'Erwin Stoff']",31.13591008654771,6.905719529217764,0.0,3.015530387223807,4.342528735632184,1.7360287356321837,25.313953740498345
244,b472,w33582,o18544,a serious man,2009,7000000.0,31400000.0,3.4857142857142858,2009-10-02 00:00:00,10.0,4.0,275.0,39.0,0.0,,4.0,Nominated for Two Oscars.,2.0,"['Michael Stuhlbarg', 'Richard Kind', 'Fred Melamed', 'Sari Lennick']","['Ethan Coen', 'Joel Coen']","['Joel Coen', 'Ethan Coen']",['Focus Features'],['Carter Burwell'],['Roger Deakins'],"['Tim Bevan', 'Ethan Coen', 'Joel Coen', 'Eric Fellner']",24.384206869153658,9.670850703512691,11.72712673473101,6.981486500945458,5.1670679300868,5.584931702525942,24.317531836661246
245,b479,w34385,,a simple plan ,1998,30000000.0,16316273.0,-0.4561242333333334,1998-12-11 00:00:00,12.0,4.0,345.0,49.0,0.0,,4.0,Nominated for Two Oscars.,2.0,['Billy Bob Thornton'],['Sam Raimi'],[''],['Paramount'],['Danny Elfman'],['Alar Kivilo'],['Mark Gordon'],2.8475638754472246,2.5272253006155303,0.0,8.186987636001584,5.130295996879572,2.563784600734447,1.9500843208405358
246,b481,w34390,o6362,a simple wish,1997,28000000.0,8345056.0,-0.7019622857142858,1997-07-11 00:00:00,7.0,3.0,192.0,27.0,1.0,,2.0,,0.0,"['Robert Pastorelli', 'Ruby Dee', 'Francis Capra', 'Jonathan Hadary']",['Michael Ritchie'],[''],['Universal'],['Bruce Broughton'],['Ralf D. Bode'],"['Michael S. Glick', 'Jeff Rothberg']",-2.1860769249492904,1.331778938793061,0.0,5.641032691138026,1.3087159740769496,7.956910406325215,-1.0515148571428572
247,b483,w34462,o18545,a single man,2009,7000000.0,24964890.0,2.5664128571428573,2009-12-11 00:00:00,12.0,4.0,345.0,49.0,0.0,,4.0,Nominated for One Oscar.,1.0,"['Colin Firth', 'Julianne Moore', 'Nicholas Hoult', 'Matthew Goode', 'Ginnifer Goodwin', 'Jon Hamm']",['Tom Ford'],[''],['Weinstein Company'],['Abel Korzeniowski'],['Eduard Grau'],['Chris Weitz'],17.758382860186224,2.465428650793651,0.0,6.597364526692942,1.658081972455649,3.5664128571428573,2.0152741010504203
248,,w34797,o13883,a slight case of larceny,1953,461000.0,591000.0,0.2819956616052061,2053-06-05 00:00:00,6.0,2.0,156.0,22.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,b491,w35133,o3144,a soldier's story,1984,6000000.0,21821347.0,2.6368911666666666,1984-09-14 00:00:00,9.0,3.0,258.0,37.0,0.0,,2.0,Nominated for Three Oscars.,3.0,['Denzel Washington'],['Norman Jewison'],[''],['Columbia'],['Herbie Hancock'],['Russell Boyd'],"['Norman Jewison', 'Patrick Palmer', 'Ronald L. Schwary']",5.7783543363289835,16.254005977777776,0.0,7.565452958038794,5.712297055555554,6.488090091768707,47.24680599
250,,w35456,o15302,a southern yankee,1948,1482000.0,2547000.0,0.7186234817813765,2048-08-05 00:00:00,8.0,3.0,218.0,31.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
251,b496,w35957,,a star is born (1954 film),1954,5019770.0,4335968.0,-0.13622177908549596,2054-09-29 00:00:00,9.0,3.0,272.0,39.0,0.0,,2.0,,0.0,[''],[''],[''],['Warner Bros.'],['Ray Heindorf'],['Sam Leavitt'],['Sidney Luft'],0.0,0.0,0.0,5.157735405996123,-0.04311088954274798,-0.13622177908549596,-0.13622177908549596
252,b500,w36410,o7437,a stranger among us,1992,33000000.0,12282994.0,-0.6277880606060606,1992-07-17 00:00:00,7.0,3.0,199.0,28.0,0.0,,3.0,,0.0,['James Gandolfini'],['Sidney Lumet'],[''],['Buena Vista'],['Jerry Bock'],['Andrzej Bartkowiak'],['Steve Golin'],0.9464210642173876,3.7234117404574594,0.0,3.754049241719004,-0.6277880606060606,10.99643799662936,7.230056659230757
253,b503,w36509,,a streetcar named desire (1951 film),1951,1800000.0,8000000.0,3.4444444444444446,2051-09-18 00:00:00,9.0,3.0,261.0,38.0,0.0,,6.0,,0.0,"['Vivien Leigh', 'Marlon Brando', 'Kim Hunter', 'Karl Malden']",['Elia Kazan'],['Tennessee Williams'],['Warner Bros.'],['Alex North'],['Harry Stradling Sr.'],['Charles K. Feldman'],14.653356100201611,4.663354525423492,2.2847222222222223,5.157735405996123,15.145331258226134,1.8886264677914706,3.4444444444444446
254,,w37275,,a tale of two cities (1935 film),,1232000.0,1111000.0,-0.09821428571428573,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
255,b513,w38038,o5060,a thin line between love and hate,3-Apr,8000000.0,34746109.0,3.343263625,1996-04-05 00:00:00,4.0,2.0,96.0,13.0,0.0,,4.0,,0.0,"['Martin Lawrence', 'Tracy Morgan']",['Martin Lawrence'],[''],['New Line'],['Roger Troutman'],['Francis Kenny'],"['George Jackson', 'Doug McHenry']",6.1541547587748395,3.343263625,0.0,3.260676036838829,3.343263625,2.183871419435956,6.5814120321428575
256,b516,w38209,,a thousand words ,2012,40000000.0,22044277.0,-0.448893075,2012-03-09 00:00:00,3.0,1.0,69.0,10.0,0.0,,3.0,,0.0,"['Eddie Murphy', 'Kerry Washington', 'Clark Duke', 'Cliff Curtis', 'Allison Janney']",['Brian Robbins'],['Steve Koren'],['Paramount (DreamWorks)'],['John Debney'],['Clark Mathis'],"['Steve Koren', 'Brian Robbins']",25.105159010215147,0.5789906396446078,0.07817758284313726,1.9045202315881582,0.42841377342991316,-0.448893075,0.49697566656356995
257,b520,w38577,o11677,a time of destiny,1988,8500000.0,1212487.0,-0.8573544705882353,1988-04-22 00:00:00,4.0,2.0,113.0,16.0,0.0,,3.0,,0.0,"['William Hurt', 'Timothy Hutton', 'Melissa Leo', 'Stockard Channing']",['Gregory Nava'],[''],['Columbia'],['Ennio Morricone'],['James Glennon'],['Anna Thomas'],39.12570076611731,1.6128993869969044,0.0,7.565452958038794,9.87710470269125,0.20444075735294115,1.5318490804953564
258,b528,w40097,o5310,a united kingdom,2016,14000000.0,14000000.0,0.0,2017-02-10 00:00:00,2.0,1.0,41.0,6.0,0.0,,3.0,,0.0,"['David Oyelowo', 'Rosamund Pike', 'Tom Felton', 'Jack Davenport']",['Amma Asante'],[''],['Fox Searchlight'],['Patrick Doyle'],['Sam McCurdy'],[''],10.705222355106255,0.0,0.0,9.317732551974348,5.748928806121368,0.3157974857142856,0.0
259,b529,w40475,o5061,a very brady sequel,1996,12000000.0,21440752.0,0.7867293333333333,1996-08-23 00:00:00,8.0,3.0,236.0,33.0,0.0,,3.0,,0.0,"['Christine Taylor', 'David Spade']",['Arlene Sanford'],[''],['Paramount'],['Guy Moon'],['Mac Ahlberg'],"['Sherwood Schwartz', 'Lloyd J. Schwartz', 'Alan Ladd', 'Jr.']",2.334701329477365,0.09693696666666662,0.0,8.186987636001584,2.1475313333333332,1.0437381675381263,3.233857684382412
260,b530,w40479,o2426,a very harold & kumar 3d christmas,2011,19000000.0,35387212.0,0.8624848421052631,2011-11-04 00:00:00,11.0,4.0,308.0,44.0,1.0,,4.0,,0.0,"['Kal Penn', 'John Cho', 'Danny Trejo', 'Elias Koteas', 'Eddie Kay Thomas', 'David Krumholtz', 'Patton Oswalt', 'Neil Patrick Harris']",[''],"['Jon Hurwitz', 'Hayden Schlossberg']",['Warner Bros.'],['William Ross'],['Michael Barrett'],['Greg Shapiro'],16.575746407682523,0.0,3.431045468810916,5.157735405996123,0.7012684037336473,0.9483544159781201,40.21925004490392
261,b531,,,a very long engagement,,56600000.0,70115868.0,0.2387962544169611,,,,,,,,4.0,Nominated for Two Oscars.,2.0,"['Audrey Tautou', 'Jodie Foster', 'Marion Cotillard']",[''],[''],['Warner Independent'],[''],['Ellis W. Carter'],['Bill Gerber'],15.64473262348029,0.0,0.0,3.015530387223807,0.0,5.670261366662787,2.1225809267696385
262,b534,w40803,,a walk among the tombstones ,2014,28000000.0,53181600.0,0.8993428571428571,2014-09-19 00:00:00,9.0,3.0,262.0,37.0,0.0,,4.0,,0.0,"['Liam Neeson', 'Dan Stevens', 'Boyd Holbrook']",['Scott Frank'],['Scott Frank'],['Universal'],['Carlos Rafael Rivera'],['Mihai MaÌ\x86laimare Jr.'],"['Danny DeVito', 'Michael Shamberg', 'Stacey Sher']",3.738699007688189,0.11752083482142855,2.7114494837053575,5.641032691138026,0.8993428571428571,0.8993428571428571,7.726312062932456
263,b535,w40807,o20620,a walk in the clouds,1995,20000000.0,50000000.0,1.5,1995-08-11 00:00:00,8.0,3.0,223.0,32.0,0.0,,3.0,,0.0,['Keanu Reeves'],['Alfonso Arau'],['Robert Mark Kamen'],['Fox'],['Maurice Jarre'],['Emmanuel Lubezki'],"['David Zucker', 'Jerry Zucker']",22.744988490707595,1.5,0.816651374546131,5.646431275360688,2.8290340326004033,3.481022408834399,4.780798616904648
264,,w40809,,a walk in the sun (1945 film),,850000.0,1600000.0,0.8823529411764706,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,b536,w40810,,a walk in the woods ,2015,8000000.0,36000000.0,3.5,2015-09-02 00:00:00,9.0,3.0,245.0,35.0,1.0,,4.0,,0.0,"['Nick Nolte', 'Robert Redford', 'Emma Thompson']",[''],['Bill Holderman'],['Broad Green Pictures'],['Nathan Larson'],['John Bailey'],"['Robert Redford', 'Bill Holderman', 'Chip Diggins']",14.12530605301631,0.0,3.5,0.4615337709478021,6.956041606002401,11.08196484150485,12.976148393939393
266,b537,w40814,o2015,a walk on the moon,2-Apr,14000000.0,4750660.0,-0.6606671428571429,1999-03-26 00:00:00,3.0,1.0,85.0,12.0,0.0,,4.0,,0.0,"['Diane Lane', 'Viggo Mortensen', 'Anna Paquin']",['Tony Goldwyn'],[''],['Miramax'],['Mason Daring'],['Anthony B. Richmond'],"['Jay Cohen', 'Tony Goldwyn', 'Lee Gottsegen', 'Dustin Hoffman', 'Neil Koenigsberg', 'Murray Schisgal']",9.994963357327999,-0.4419313714285715,0.0,7.1781160245824225,1.5950729617967112,1.823121571152051,-3.5336692857142866
267,b539,w40825,o16181,a walk to remember,2002,11800000.0,47494916.0,3.0249928813559324,2002-01-25 00:00:00,1.0,1.0,25.0,3.0,1.0,,2.0,,0.0,['Mandy Moore'],['Adam Shankman'],['Karen Janszen'],['Warner Bros.'],['Mervyn Warren'],['Julio Macat'],"['Denise Di Novi', 'Bill Johnson', 'Casey La Scalla', 'Hunt Lowry']",0.7451471255356007,2.365761140677966,0.7778908716152593,5.157735405996123,0.9376168178185812,1.6211185268972141,14.897951887939357
268,,w41906,o5633,a wicked woman,1934,378000.0,333000.0,-0.11904761904761905,2034-12-07 00:00:00,12.0,4.0,341.0,49.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
269,b545,w42461,o16938,a woman rebels,1936,574000.0,583000.0,0.0156794425087108,2036-11-06 00:00:00,11.0,4.0,311.0,44.0,0.0,,6.0,,0.0,"['Katharine Hepburn', 'Herbert Marshall', 'Elizabeth Allan', 'Donald Crisp', 'Doris Dudley', 'David Manners', 'Lucile Watson', 'Van Heflin']",['Mark Sandrich'],"['Ernest Vajda', 'Anthony Veiller']",['RKO'],['Roy Webb'],['Robert de Grasse'],['Pandro S. Berman'],5.505908177233135,1.578877379127789,1.0015132003503533,1.9551380217934462,0.6658125067416022,1.0073149507200196,1.375532436566235
270,,w42503,o6027,a woman's face,1941,1343000.0,1907000.0,0.4199553239017126,2041-05-23 00:00:00,5.0,2.0,143.0,20.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
271,,w42781,o19604,a yank on the burma road,1942,300000.0,552000.0,0.84,2042-02-01 00:00:00,2.0,1.0,32.0,4.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,b567,w403,,abandon ,2002,25000000.0,12302219.0,-0.50791124,2002-10-18 00:00:00,10.0,4.0,291.0,41.0,1.0,,3.0,,0.0,"['Katie Holmes', 'Benjamin Bratt', 'Zooey Deschanel']",['Stephen Gaghan'],['Stephen Gaghan'],['Paramount'],['Clint Mansell'],['Matthew Libatique'],"['Gary Barber', 'Roger Birnbaum', 'Lynda Obst', 'Richard Vane', 'Edward Zwick']",12.401210769212907,7.18579058,6.902085441388889,8.186987636001584,2.6931632258342844,0.011250209149623533,18.624025781148703
273,,w410,o13884,abbott and costello go to mars,1953,762446.0,1250000.0,0.6394603683408399,2053-04-06 00:00:00,4.0,2.0,96.0,14.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,,w413,o8492,abbott and costello meet captain kidd,27-Dec,701688.0,2000000.0,1.850269635507519,2052-12-27 00:00:00,12.0,4.0,362.0,51.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,,w414,o13885,abbott and costello meet dr. jekyll and mr. hyde,12-Aug,724805.0,1200000.0,0.6556177178689441,2053-08-01 00:00:00,8.0,3.0,213.0,30.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
276,,w415,o15305,abbott and costello meet frankenstein,1948,792270.0,3200000.0,3.039027099347445,2048-06-15 00:00:00,6.0,2.0,167.0,24.0,0.0,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
277,b568,,,abduction,,35000000.0,82087155.0,1.3453472857142856,,,,,,,,3.0,,0.0,"['Taylor Lautner', 'Lily Collins', 'Alfred Molina', 'Jason Isaacs', 'Maria Bello', 'Michael Nyqvist', 'Sigourney Weaver', 'Elisabeth Rohm']",['John Singleton'],[''],['Lionsgate'],['Ed Shearmur'],['Ellis W. Carter'],"['Patrick Crowley', 'Doug Davison', 'Roy Lee']",24.254985715016538,3.3306715665128097,0.0,5.418867988958118,0.8999080929083028,5.670261366662787,4.322016070241495
278,,w426,,abduction (2011 film),,35000000.0,82100000.0,1.3457142857142856,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,,w429,,abe lincoln in illinois ,,1004000.0,666000.0,-0.33665338645418325,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,b579,w446,,about last night (2014 film),2014,12500000.0,49002684.0,2.92021472,2014-02-14 00:00:00,2.0,1.0,45.0,6.0,1.0,,4.0,,0.0,"['Kevin Hart', 'Michael Ealy', 'Regina Hall', 'Joy Bryant', 'Christopher McDonald', 'Paula Patton']",['Steve Pink'],['Leslye Headland'],['Sony / Screen Gems'],['Marcus Miller'],['Michael Barrett'],"['Will Gluck', 'Will Packer']",29.230685791579035,1.080605783347136,2.9434406933333337,2.6294121099896404,1.4129116684468694,0.9483544159781201,6.616175382064876
281,b582,,,about schmidt,,30000000.0,105834556.0,2.5278185333333334,,,,,,,,4.0,Nominated for Two Oscars.,2.0,"['Jack Nicholson', 'Kathy Bates']",['Alexander Payne'],['Alexander Payne'],['New Line'],['Rolfe Kent'],['Ellis W. Carter'],['Bill Badalato'],15.054992924719327,6.4265053388333335,6.102238506875,3.260676036838829,5.164894276459569,5.670261366662787,2.544624246439053
282,,w453,,above and beyond ,,1397000.0,3980000.0,1.8489620615604867,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
283,b587,w456,,above the law ,1988,7500000.0,18869631.0,1.5159508,1988-04-08 00:00:00,4.0,2.0,99.0,14.0,0.0,,4.0,,0.0,"['Steven Seagal', 'Sharon Stone']",['Andrew Davis'],[''],['Warner Bros.'],['David Michael Frank'],['Robert Steadman'],"['Steven Seagal', 'Andrew Davis']",1.8006766289202183,0.8451177467857144,0.0,5.157735405996123,1.1395708149783548,0.3856051272727272,2.911408445888889
284,b588,w458,o2246,above the rim,1994,6500000.0,16192320.0,1.4911261538461538,1994-03-25 00:00:00,3.0,1.0,84.0,12.0,0.0,,4.0,,0.0,"['Tupac Shakur', 'Marlon Wayans']",['Jeff Pollack'],[''],['New Line'],['Marcus Miller'],[''],"['James D. Brubaker', 'Benny Medina', 'Jeff Pollack']",3.254512948844514,1.6777327912087912,0.0,3.260676036838829,1.4129116684468694,0.0,3.073946341025641
285,b589,,,abraham lincoln: vampire hunter,,69000000.0,116471580.0,0.6879939130434782,,,,,,,,4.0,,0.0,"['Benjamin Walker', 'Dominic Cooper', 'Anthony Mackie', 'Mary Elizabeth Winstead', 'Rufus Sewell', 'Marton Csokas']",['Timur Bekmambetov'],['Simon Kinberg'],['Fox'],['Henry Jackman'],['Ellis W. Carter'],"['Timur Bekmambetov', 'Tim Burton', 'Simon Kinberg']",29.740698917241023,0.6879939130434782,0.43649695652173914,5.646431275360688,0.785791617796267,5.670261366662787,8.040383888076658
286,b599,w483,o20196,accepted,2006,23000000.0,38505009.0,0.6741308260869565,2006-08-18 00:00:00,8.0,3.0,230.0,33.0,0.0,,3.0,,0.0,"['Justin Long', 'Blake Lively', 'Jonah Hill', 'Kellan Lutz']",['Steve Pink'],"['Bill Collage', 'Adam Cooper']",['Universal'],['David Schommer'],['Matthew F. Leonetti'],"['Michael Bostick', 'Tom Shadyac']",7.314194352295727,1.080605783347136,0.38379169275362324,5.641032691138026,0.6741308260869565,7.150725420199398,0.5461874927536232
287,b604,w510,,ace in the hole (1951 film),1951,1800000.0,1300000.0,-0.2777777777777778,2051-06-29 00:00:00,6.0,2.0,180.0,26.0,0.0,,6.0,,0.0,"['Kirk Douglas', 'Jan Sterling', 'Robert Arthur', 'Porter Hall']",['Billy Wilder'],"['Walter Newman', 'Lesser Samuels', 'Billy Wilder']",['Paramount'],['Hugo Friedhofer'],['Charles Lang'],['Billy Wilder'],6.287809147162164,3.8065307682297793,3.946004002612612,8.186987636001584,1.7600334431466509,4.213441890166027,5.844624946345171
288,b602,w518,o2248,ace ventura: pet detective,1994,15000000.0,107217396.0,6.1478264000000005,1994-02-04 00:00:00,2.0,1.0,35.0,5.0,0.0,,3.0,,0.0,"['Jim Carrey', 'Courteney Cox']",['Tom Shadyac'],"['Jim Carrey', 'Tom Shadyac']",['Warner Bros.'],['Ira Newborn'],['Julio Macat'],"['Gary Barber', 'James G. Robinson']",6.95462941268717,3.0099415333333335,12.295652800000001,5.157735405996123,3.473710505807739,1.6211185268972141,5.086645044459567
289,,w546,,across the wide missouri ,,2220000.0,4601000.0,1.0725225225225226,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
290,b610,,,act of valor,,12000000.0,81272766.0,5.7727305,,,,,,,,4.0,,0.0,['Roselyn Sanchez'],"['Mike McCoy', 'Scott Waugh']",['Kurt Johnstad'],['Relativity'],['Nathan Furst'],['Ellis W. Carter'],"['Jason Clark', 'Ryan Kavanaugh', 'Mike McCoy', 'Tucker Tooley', 'Scott Waugh']",5.7727305,11.545461,5.7727305,2.9345131214916726,5.7727305,5.670261366662787,18.921076572694567
291,,w577,,adam (2009 film),,3200000.0,12549605.0,2.9217515625,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
292,b619,,,adaptation.,,19000000.0,32801173.0,0.7263775263157894,,,,,,,,4.0,"""Nominated for Four Oscars, Including One Win.""",9.0,"['Nicolas Cage', 'Meryl Streep', 'Chris Cooper', 'Brian Cox', 'Tilda Swinton', 'Maggie Gyllenhaal', 'Ron Livingston']",['Spike Jonze'],['Charlie Kaufman'],['Sony / Columbia'],['Carter Burwell'],['Ellis W. Carter'],[''],53.96944477004466,8.181288574546734,5.5209294911381015,3.5466651852676847,5.1670679300868,5.670261366662787,0.0
293,,w595,,addicted (2014 film),,5000000.0,17500000.0,2.5,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
294,b626,w607,,admission ,2013,13000000.0,18007317.0,0.3851782307692307,2013-03-22 00:00:00,3.0,1.0,81.0,11.0,0.0,,3.0,,0.0,"['Tina Fey', 'Paul Rudd', 'Michael Sheen', 'Wallace Shawn', 'Lily Tomlin']",['Paul Weitz'],['Karen Croner'],['Focus Features'],['Stephen Trask'],['Declan Quinn'],['Paul Weitz'],28.27921732548622,2.319866291586019,1.1362031153846153,6.981486500945458,1.9319855958307974,1.240163431148578,0.11137523427601807
295,b638,w667,o15307,adventures of don juan,1948,3500000.0,5000000.0,0.42857142857142855,2048-12-01 00:00:00,12.0,4.0,336.0,48.0,0.0,,6.0,,0.0,"['Errol Flynn', 'Viveca Lindfors', 'Robert Douglas', 'Raymond Burr', 'Alan Hale', 'Ann Rutherford']",['Vincent Sherman'],"['George Oppenheimer', 'Harry Kurnitz']",['Warner Bros.'],['Max Steiner'],['Elwood Bredell'],['Jerry Wald'],6.93270534914864,0.42857142857142855,2.151965950216079,5.157735405996123,2.901947704734851,0.23928571428571427,0.42857142857142855
296,b644,,,aeon flux,,62000000.0,52304001.0,-0.1563870806451613,,,,,,,,3.0,,0.0,"['Charlize Theron', 'Frances McDormand', 'Sophie Okonedo']",['Karyn Kusama'],"['Phil Hay', 'Matt Manfredi']",['Paramount'],['Graeme Revell'],['Stuart Dryburgh'],"['Gale Anne Hurd', 'Gary Lucchesi', 'Tom Rosenberg']",16.575415511909952,0.5052889106182795,0.3773043039702233,8.186987636001584,1.0412084244308308,1.6674277804413145,10.032696959887746
297,,w750,,afflicted ,,318000.0,121200.0,-0.6188679245283019,,,,,,,,,,0.0,[''],[''],[''],[''],[''],[''],[''],0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,b647,,,affliction,,6000000.0,6330054.0,0.055009,,,,,,,,4.0,"""Nominated for Two Oscars, Including One Win.""",7.0,['Willem Dafoe'],['Paul Schrader'],[''],['Lions Gate'],['Michael Brook'],['Ellis W. Carter'],[''],4.467750241104763,7.080110809863945,0.0,9.67951009542991,3.9121248670940174,5.670261366662787,0.0
